account_id	loyalty_id	invested_date	initial_value	investor_type	current_value
185499	L165369	28SEP2017	1000	Individual	1000
185514	L39473	28SEP2017	100	Individual	100
185517	L137742	29SEP2017	50	Individual	50
185535	L167396	30SEP2017	1000	Individual	1000
185536	L81111	01OCT2017	100	Individual	100
185557	L140573	02OCT2017	100	Group	100
185561	L120721	03OCT2017	100	Individual	100
185590	L169877	03OCT2017	50	Individual	50
185592	L152627	04OCT2017	50	Individual	50
185598	L55011	04OCT2017	100	Individual	100
185604	L83207	06OCT2017	200	Individual	200
185620	L111606	06OCT2017	500	Individual	500
185638	L168998	06OCT2017	50	Individual	50
185649	L169315	07OCT2017	200	Individual	200
185674	L46209	08OCT2017	100	Individual	100
185678	L79297	09OCT2017	200	Individual	200
185699	L70367	10OCT2017	50	Group	50
185707	L48153	10OCT2017	200	Individual	200
185759	L67500	11OCT2017	100	Individual	100
185767	L66230	11OCT2017	500	Individual	500
185781	L137996	12OCT2017	200	Individual	200
185787	L74921	14OCT2017	1000	Individual	1000
185793	L25887	14OCT2017	200	Individual	200
185812	L22473	15OCT2017	50	Group	50
185829	L163438	16OCT2017	100	Group	100
185836	L28374	18OCT2017	200	Individual	200
185837	L147788	19OCT2017	100	Individual	100
185840	L167989	19OCT2017	500	Individual	500
185845	L88649	21OCT2017	200	Individual	200
185849	L121187	22OCT2017	100	Individual	100
185861	L163747	22OCT2017	100	Individual	100
185872	L139964	22OCT2017	100	Individual	100
185928	L163313	23OCT2017	200	Individual	200
185932	L97449	23OCT2017	500	Individual	500
185946	L92237	23OCT2017	100	Individual	100
185953	L46413	24OCT2017	500	Individual	500
185961	L58042	25OCT2017	200	Individual	200
185979	L155080	27OCT2017	50	Individual	50
185983	L24543	29OCT2017	500	Individual	500
185990	L41397	29OCT2017	100	Individual	100
185992	L113164	30OCT2017	1000	Individual	1000
186014	L150597	30OCT2017	200	Individual	200
186021	L162072	30OCT2017	50	Individual	50
186030	L151393	31OCT2017	100	Individual	100
186033	L90312	31OCT2017	500	Individual	500
186046	L116880	01NOV2017	100	Individual	100
186055	L111538	01NOV2017	200	Individual	200
186060	L117936	02NOV2017	50	Individual	50
186083	L132643	05NOV2017	500	Individual	500
186089	L55566	05NOV2017	100	Individual	100
186108	L132274	08NOV2017	100	Individual	100
186130	L108936	09NOV2017	100	Individual	100
186131	L27445	09NOV2017	200	Individual	200
186132	L63649	10NOV2017	100	Individual	100
186136	L129132	11NOV2017	100	Individual	100
186154	L57097	12NOV2017	200	Individual	200
186160	L115698	13NOV2017	500	Individual	500
186164	L45528	13NOV2017	1000	Individual	1000
186184	L43600	13NOV2017	100	Individual	100
186223	L84605	13NOV2017	1000	Individual	1000
186227	L110728	14NOV2017	100	Individual	100
186240	L121727	15NOV2017	200	Individual	200
186241	L59611	15NOV2017	100	Individual	100
186244	L170971	17NOV2017	1000	Individual	1000
186275	L28234	17NOV2017	50	Group	50
186279	L122563	18NOV2017	50	Group	50
186280	L113533	19NOV2017	500	Individual	500
186295	L78986	20NOV2017	1000	Individual	1000
186296	L170528	21NOV2017	100	Individual	100
186311	L96455	22NOV2017	200	Individual	200
186315	L140628	25NOV2017	100	Individual	100
186324	L80784	25NOV2017	200	Individual	200
186328	L30475	25NOV2017	200	Individual	200
186331	L59348	26NOV2017	100	Individual	100
186339	L120264	27NOV2017	500	Individual	500
186342	L150003	30NOV2017	100	Individual	100
186345	L25790	01DEC2017	500	Individual	500
186357	L87358	01DEC2017	200	Individual	200
186378	L34353	02DEC2017	200	Individual	200
186381	L58364	03DEC2017	100	Individual	100
186383	L89501	04DEC2017	50	Individual	50
186402	L133706	05DEC2017	50	Individual	50
186415	L53441	05DEC2017	200	Individual	200
186422	L153276	07DEC2017	200	Individual	200
186459	L138528	07DEC2017	200	Individual	200
186477	L103808	09DEC2017	200	Individual	200
186483	L46200	09DEC2017	500	Individual	500
186511	L170588	11DEC2017	200	Individual	200
186512	L77428	11DEC2017	200	Individual	200
186519	L128108	12DEC2017	100	Individual	100
186520	L146839	15DEC2017	50	Individual	50
186537	L68707	15DEC2017	100	Individual	100
186553	L148429	17DEC2017	200	Individual	200
186581	L132047	17DEC2017	50	Individual	50
186585	L124996	18DEC2017	500	Individual	500
186597	L140078	18DEC2017	1000	Individual	1000
186610	L118377	20DEC2017	50	Individual	50
186614	L55900	20DEC2017	100	Individual	100
186617	L117605	21DEC2017	100	Individual	100
186624	L98387	21DEC2017	100	Individual	100
186639	L145505	22DEC2017	1000	Individual	1000
186662	L98920	24DEC2017	100	Group	100
186673	L105068	24DEC2017	50	Individual	50
186714	L135343	25DEC2017	100	Individual	100
186717	L144641	27DEC2017	100	Individual	100
186720	L107346	30DEC2017	1000	Individual	1000
186726	L92523	31DEC2017	1000	Individual	1000
186741	L91301	31DEC2017	1000	Individual	1000
186746	L34224	31DEC2017	200	Individual	200
186748	L28145	01JAN2018	1000	Individual	1000
186762	L53960	01JAN2018	100	Individual	100
186768	L28986	01JAN2018	100	Group	100
186777	L78656	03JAN2018	100	Individual	100
186784	L125609	04JAN2018	100	Individual	100
186789	L49996	06JAN2018	100	Individual	100
186798	L83497	06JAN2018	500	Individual	500
186802	L69005	08JAN2018	500	Individual	500
186827	L114903	09JAN2018	100	Group	100
186837	L121754	10JAN2018	100	Individual	100
186841	L160039	10JAN2018	500	Individual	500
186844	L139410	10JAN2018	200	Individual	200
186892	L159527	11JAN2018	200	Individual	200
186921	L46193	11JAN2018	50	Group	50
186922	L146326	11JAN2018	200	Individual	200
186941	L56824	12JAN2018	500	Group	500
186966	L76416	12JAN2018	50	Group	50
186967	L128554	12JAN2018	50	Individual	50
186968	L45818	12JAN2018	200	Individual	200
186970	L86580	13JAN2018	100	Individual	100
187007	L31616	14JAN2018	500	Individual	500
187011	L70110	15JAN2018	1000	Individual	1000
187019	L166700	15JAN2018	200	Individual	200
187020	L69086	15JAN2018	50	Individual	50
187037	L148299	16JAN2018	500	Group	500
187056	L72734	16JAN2018	200	Individual	200
187077	L111358	16JAN2018	200	Individual	200
187083	L85077	17JAN2018	200	Individual	200
187093	L148353	17JAN2018	100	Individual	100
187099	L115721	17JAN2018	100	Individual	100
187103	L101263	17JAN2018	100	Individual	100
187136	L59154	18JAN2018	100	Group	100
187138	L112200	18JAN2018	200	Individual	200
187178	L170475	19JAN2018	500	Individual	500
187202	L83761	20JAN2018	500	Individual	500
187208	L47694	20JAN2018	100	Group	100
187234	L76670	23JAN2018	200	Individual	200
187248	L40801	24JAN2018	100	Individual	100
187250	L148200	24JAN2018	50	Individual	50
187262	L155489	25JAN2018	100	Individual	100
187271	L156591	29JAN2018	1000	Individual	1000
187278	L103269	29JAN2018	50	Individual	50
187292	L108195	30JAN2018	200	Individual	200
187299	L134852	31JAN2018	100	Individual	100
187303	L56408	31JAN2018	500	Individual	500
187307	L124438	01FEB2018	200	Individual	200
187329	L49828	02FEB2018	100	Individual	100
187356	L34116	02FEB2018	100	Group	100
187365	L58144	03FEB2018	50	Individual	50
187374	L104006	03FEB2018	100	Individual	100
187386	L118912	03FEB2018	100	Individual	100
187396	L117329	07FEB2018	100	Individual	100
187397	L73617	08FEB2018	100	Individual	100
187409	L38048	08FEB2018	100	Individual	100
187414	L53482	09FEB2018	500	Group	500
187420	L132570	10FEB2018	100	Individual	100
187429	L163614	10FEB2018	500	Individual	500
187451	L139097	10FEB2018	100	Individual	100
187455	L38534	11FEB2018	100	Individual	100
187458	L58175	12FEB2018	500	Group	500
187459	L71566	13FEB2018	50	Individual	50
187462	L91514	13FEB2018	100	Individual	100
187476	L95292	16FEB2018	500	Group	500
187484	L133291	16FEB2018	100	Individual	100
187486	L159970	17FEB2018	100	Individual	100
187490	L58073	17FEB2018	100	Individual	100
187515	L50906	18FEB2018	200	Group	200
187522	L22629	20FEB2018	200	Individual	200
187529	L94510	22FEB2018	100	Individual	100
187536	L64060	22FEB2018	100	Individual	100
187553	L112976	26FEB2018	100	Individual	100
187561	L98857	26FEB2018	200	Individual	200
187582	L159525	26FEB2018	50	Individual	50
187585	L116461	27FEB2018	500	Individual	500
187587	L80246	27FEB2018	100	Individual	100
187624	L71396	27FEB2018	200	Individual	200
187629	L131797	28FEB2018	100	Individual	100
187666	L146045	28FEB2018	50	Individual	50
187670	L64490	01MAR2018	500	Individual	500
187680	L117089	02MAR2018	100	Individual	100
187695	L158644	03MAR2018	50	Individual	50
187704	L133300	08MAR2018	200	Individual	200
187733	L40011	09MAR2018	200	Individual	200
187738	L161766	11MAR2018	200	Individual	200
187750	L157042	12MAR2018	200	Individual	200
187752	L55251	13MAR2018	500	Individual	500
187760	L23296	14MAR2018	500	Individual	500
187762	L165715	15MAR2018	200	Individual	200
187806	L69670	17MAR2018	100	Individual	100
187810	L91519	19MAR2018	100	Individual	100
187845	L104634	19MAR2018	200	Individual	200
187851	L46315	20MAR2018	1000	Individual	1000
187852	L163476	23MAR2018	50	Individual	50
187861	L111679	24MAR2018	500	Individual	500
187863	L80297	24MAR2018	100	Individual	100
187866	L78692	25MAR2018	500	Individual	500
187877	L136994	25MAR2018	500	Individual	500
187878	L94093	25MAR2018	200	Individual	200
187884	L67121	26MAR2018	50	Individual	50
187892	L121729	28MAR2018	50	Individual	50
187899	L104301	29MAR2018	500	Individual	500
187917	L163586	29MAR2018	200	Individual	200
187946	L82184	30MAR2018	200	Individual	200
187953	L107547	30MAR2018	100	Individual	100
187959	L82585	31MAR2018	500	Group	500
187968	L130213	31MAR2018	200	Individual	200
187969	L154955	31MAR2018	1000	Individual	1000
187976	L108694	02APR2018	200	Individual	200
187977	L60222	03APR2018	100	Individual	100
187979	L162941	06APR2018	200	Individual	200
187997	L155054	08APR2018	500	Individual	500
188003	L69578	09APR2018	1000	Individual	1000
188013	L73612	09APR2018	100	Individual	100
188016	L80398	10APR2018	200	Individual	200
188017	L29173	11APR2018	100	Individual	100
188053	L131406	13APR2018	1000	Individual	1000
188055	L119736	13APR2018	100	Individual	100
188060	L143631	13APR2018	200	Individual	200
188064	L77527	14APR2018	1000	Individual	1000
188111	L26489	17APR2018	200	Individual	200
188112	L76775	17APR2018	200	Individual	200
188115	L136601	18APR2018	100	Individual	100
188131	L145490	19APR2018	1000	Individual	1000
188132	L69759	20APR2018	1000	Individual	1000
188137	L90313	21APR2018	1000	Individual	1000
188138	L82788	21APR2018	200	Individual	200
188145	L84645	22APR2018	100	Individual	100
188175	L73788	22APR2018	100	Group	100
188185	L90109	22APR2018	200	Individual	200
188187	L65963	23APR2018	100	Individual	100
188190	L99447	23APR2018	200	Individual	200
188193	L70806	26APR2018	200	Individual	200
188196	L93761	29APR2018	200	Individual	200
188209	L88191	30APR2018	200	Individual	200
188211	L125111	30APR2018	100	Individual	100
188215	L89408	01MAY2018	200	Individual	200
188219	L71980	04MAY2018	200	Individual	200
188222	L112397	05MAY2018	500	Individual	500
188236	L28361	05MAY2018	200	Individual	200
188240	L40495	05MAY2018	200	Individual	200
188241	L138570	07MAY2018	1000	Individual	1000
188257	L104011	07MAY2018	200	Individual	200
188271	L42644	08MAY2018	1000	Individual	1000
188273	L58565	08MAY2018	200	Individual	200
188278	L60495	09MAY2018	50	Individual	50
188292	L92024	11MAY2018	500	Individual	500
188309	L123364	11MAY2018	500	Individual	500
188312	L103927	11MAY2018	100	Individual	100
188314	L166904	12MAY2018	100	Individual	100
188337	L57431	12MAY2018	1000	Individual	1000
188346	L153615	14MAY2018	200	Individual	200
188348	L135741	17MAY2018	500	Individual	500
188352	L159522	17MAY2018	100	Individual	100
188367	L81660	18MAY2018	500	Individual	500
188385	L80472	18MAY2018	100	Individual	100
188405	L105138	18MAY2018	100	Individual	100
188411	L144941	19MAY2018	500	Individual	500
188442	L50403	19MAY2018	200	Individual	200
188456	L111067	20MAY2018	100	Group	100
188460	L124872	21MAY2018	500	Individual	500
188463	L162618	21MAY2018	200	Individual	200
188466	L115769	21MAY2018	100	Individual	100
188476	L72189	22MAY2018	200	Individual	200
188477	L62775	22MAY2018	500	Individual	500
188485	L78089	23MAY2018	1000	Group	1000
188486	L150127	23MAY2018	100	Individual	100
188487	L154511	24MAY2018	50	Individual	50
188513	L89552	24MAY2018	1000	Individual	1000
188522	L156190	26MAY2018	500	Individual	500
188525	L96432	27MAY2018	100	Individual	100
188531	L44617	28MAY2018	100	Individual	100
188540	L65854	29MAY2018	50	Individual	50
188543	L149271	30MAY2018	50	Individual	50
188550	L52200	31MAY2018	1000	Individual	1000
188599	L150942	04JUN2018	200	Individual	200
188602	L121118	05JUN2018	200	Individual	200
188623	L71996	05JUN2018	500	Individual	500
188625	L142866	06JUN2018	200	Individual	200
188631	L72706	07JUN2018	100	Individual	100
188638	L69062	07JUN2018	100	Individual	100
188648	L103077	10JUN2018	500	Individual	500
188650	L79655	13JUN2018	100	Individual	100
188655	L112038	13JUN2018	500	Individual	500
188674	L55557	14JUN2018	200	Group	200
188691	L168449	14JUN2018	500	Group	500
188720	L35700	17JUN2018	1000	Individual	1000
188725	L27849	18JUN2018	100	Individual	100
188737	L97712	19JUN2018	500	Individual	500
188743	L112826	19JUN2018	1000	Individual	1000
188763	L159031	19JUN2018	500	Individual	500
188767	L24140	21JUN2018	500	Individual	500
188776	L130585	21JUN2018	50	Individual	50
188792	L117899	22JUN2018	100	Individual	100
188810	L111653	26JUN2018	50	Individual	50
188811	L71773	26JUN2018	100	Individual	100
188816	L56580	26JUN2018	200	Individual	200
188859	L46415	27JUN2018	200	Individual	200
188870	L141298	29JUN2018	200	Individual	200
188871	L152432	29JUN2018	200	Individual	200
188888	L72488	29JUN2018	50	Individual	50
188903	L153523	30JUN2018	200	Individual	200
188913	L150305	01JUL2018	100	Individual	100
188917	L111873	01JUL2018	500	Individual	500
188920	L55521	02JUL2018	1000	Individual	1000
188932	L117200	02JUL2018	200	Individual	200
188941	L62815	02JUL2018	100	Group	100
188952	L139394	04JUL2018	50	Individual	50
188955	L139462	04JUL2018	50	Individual	50
188965	L102561	04JUL2018	200	Individual	200
188973	L158951	05JUL2018	100	Individual	100
188977	L134394	06JUL2018	200	Individual	200
188984	L147749	06JUL2018	100	Individual	100
188987	L101929	06JUL2018	500	Individual	500
188988	L149757	07JUL2018	200	Individual	200
189020	L78077	07JUL2018	500	Individual	500
189024	L52445	07JUL2018	50	Individual	50
189081	L162282	08JUL2018	200	Individual	200
189084	L63017	11JUL2018	200	Individual	200
189088	L45189	11JUL2018	200	Individual	200
189096	L102204	12JUL2018	100	Individual	100
189103	L55295	13JUL2018	50	Individual	50
189107	L40274	13JUL2018	100	Individual	100
189110	L58766	15JUL2018	100	Individual	100
189126	L126145	16JUL2018	200	Individual	200
189133	L166675	17JUL2018	200	Individual	200
189136	L50558	17JUL2018	100	Individual	100
189137	L74145	18JUL2018	200	Individual	200
189143	L164565	18JUL2018	200	Individual	200
189175	L67738	20JUL2018	500	Individual	500
189176	L136835	22JUL2018	200	Individual	200
189194	L154999	24JUL2018	200	Individual	200
189199	L102118	24JUL2018	500	Individual	500
189216	L81314	25JUL2018	500	Individual	500
189227	L106403	26JUL2018	1000	Individual	1000
189247	L106330	27JUL2018	500	Individual	500
189260	L127379	27JUL2018	200	Individual	200
189262	L131887	27JUL2018	100	Individual	100
189267	L97391	28JUL2018	200	Individual	200
189279	L108745	29JUL2018	500	Individual	500
189298	L126649	29JUL2018	50	Individual	50
189324	L29982	30JUL2018	200	Individual	200
189325	L143817	30JUL2018	1000	Individual	1000
189326	L142586	30JUL2018	200	Group	200
189330	L51837	31JUL2018	200	Individual	200
189364	L170834	31JUL2018	1000	Individual	1000
189388	L25397	31JUL2018	100	Individual	100
189399	L124259	31JUL2018	100	Group	100
189409	L33672	01AUG2018	200	Individual	200
189429	L40251	01AUG2018	100	Individual	100
189436	L92404	02AUG2018	200	Individual	200
189466	L49051	02AUG2018	100	Individual	100
189471	L22754	03AUG2018	1000	Individual	1000
189478	L131443	03AUG2018	50	Individual	50
189486	L117474	04AUG2018	200	Individual	200
189491	L78887	05AUG2018	50	Group	50
189501	L71272	06AUG2018	200	Individual	200
189519	L128745	07AUG2018	200	Individual	200
189526	L157742	07AUG2018	200	Individual	200
189531	L73710	07AUG2018	500	Individual	500
189532	L45298	08AUG2018	200	Group	200
189535	L146670	09AUG2018	100	Individual	100
189557	L48988	09AUG2018	50	Individual	50
189573	L159669	10AUG2018	50	Individual	50
189587	L118029	10AUG2018	200	Individual	200
189592	L79015	13AUG2018	100	Individual	100
189594	L131916	13AUG2018	100	Individual	100
189595	L34166	14AUG2018	100	Group	100
189606	L40388	15AUG2018	1000	Individual	1000
189611	L129155	16AUG2018	100	Individual	100
189612	L53350	16AUG2018	500	Individual	500
189613	L44374	17AUG2018	200	Individual	200
189615	L117937	17AUG2018	200	Individual	200
189616	L51103	18AUG2018	1000	Individual	1000
189619	L162719	18AUG2018	100	Individual	100
189631	L163227	18AUG2018	200	Individual	200
189649	L118175	19AUG2018	200	Individual	200
189671	L64021	21AUG2018	200	Individual	200
189691	L43905	21AUG2018	50	Individual	50
189692	L123622	24AUG2018	100	Individual	100
